Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,label,Year,Month,Day,Hour,Minute,Second
10657,201,23392.0,626,32100.0,17.0,74128.0,1.0,1.0,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,323.76429958989854,26.98035829915821,74128.0,0.0,74128.0,74128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,13.490179149579106,13.490179149579106,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,,,,,,
11318,202,6378.0,1246,443.0,6.0,45570747.0,3.0,4.0,2.0,0.0,1.0,0.0,0.6666666666666667,0.5773502691896257,0.0,0.0,0.0,0.0,0.0438878037263685,0.15360731304229,7595124.499999999,18343054.831239607,45035635.0,1.0,45556686.0,22778343.0,31495149.802734897,45048777.0,507909.0,45557605.0,15185868.333333332,25863250.98946305,45048733.0,1.0,0.0,0.0,0.0,0.0,60.0,80.0,0.0658317055895528,0.0877756074527371,0.0,1.0,0.375,0.5175491695067657,0.2678571428571428,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.4285714285714285,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,509.0,8760.0,1.0,20.0,13142.0,0.0,13142.0,13142.0,45035635.0,0.0,45035635.0,45035635.0,6,,,,,,
1023,126,53.0,373,50055.0,17.0,20347.0,1.0,1.0,53.0,37.0,53.0,53.0,53.0,0.0,37.0,37.0,37.0,0.0,4423.2564997296895,98.294588882882,20347.0,0.0,20347.0,20347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,49.147294441441,49.147294441441,37.0,53.0,47.66666666666666,9.237604307034012,85.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,71.5,53.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,,,,,,
11283,202,6598.0,692,443.0,6.0,40048803.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0499390705884517,40048803.0,0.0,40048803.0,40048803.0,40048803.0,40048803.0,0.0,40048803.0,40048803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0499390705884517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,510.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,40048803.0,0.0,40048803.0,40048803.0,6,,,,,,
23051,295,50718.0,1061,443.0,6.0,31250461.0,12.0,12.0,1842.0,6015.0,1237.0,0.0,153.5,371.6526971148296,1450.0,0.0,501.25000000000006,638.3759401082491,251.42029104786644,0.7679886706311309,1358715.695652174,6467405.202082,31026688.0,1.0,31234039.0,2839458.090909091,9348673.649905523,31026688.0,1.0,31186168.0,2835106.181818182,9368345.810770553,31081687.0,1.0,0.0,0.0,0.0,0.0,408.0,392.0,0.3839943353155654,0.3839943353155654,0.0,1450.0,314.28,533.4874662695148,284608.87666666665,2.0,2.0,0.0,8.0,23.0,0.0,0.0,0.0,1.0,327.375,153.5,501.25,0.0,0.0,0.0,7833.0,9.0,65893.0,12.0,1842.0,12.0,6015.0,65535.0,136.0,4.0,32.0,188279.0,0.0,188279.0,188279.0,31026688.0,0.0,31026688.0,31026688.0,6,,,,,,
8693,179,56043.0,774,443.0,6.0,115936.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.87634556996964,57968.0,23676.76346125036,74710.0,41226.0,115936.0,115936.0,0.0,115936.0,115936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,40.0,17.250897046646426,8.625448523323213,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65535.0,26847.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,,,,,,
985,126,53.0,373,41225.0,17.0,9834.0,1.0,1.0,53.0,37.0,53.0,53.0,53.0,0.0,37.0,37.0,37.0,0.0,9151.921903599756,203.3760423022168,9834.0,0.0,9834.0,9834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,101.6880211511084,101.6880211511084,37.0,53.0,47.66666666666666,9.237604307034012,85.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,71.5,53.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,,,,,,
1786,126,53.0,425,35404.0,17.0,4217.0,2.0,0.0,114.0,0.0,73.0,41.0,57.0,22.62741699796952,0.0,0.0,0.0,0.0,27033.43609200853,474.2708086317287,4217.0,0.0,4217.0,4217.0,4217.0,4217.0,0.0,4217.0,4217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,474.2708086317287,0.0,41.0,73.0,51.66666666666666,18.475208614068023,341.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.5,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,,,,,,
9408,191,54170.0,323,53.0,17.0,49248.0,1.0,1.0,33.0,147.0,33.0,33.0,33.0,0.0,147.0,147.0,147.0,0.0,3654.970760233918,40.61078622482131,49248.0,0.0,49248.0,49248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,20.30539311241065,20.30539311241065,33.0,147.0,71.0,65.81793068761733,4332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,106.5,33.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,,,,,,
8731,182,12799.0,179,32100.0,17.0,25252770.0,2.0,2.0,216.0,16.0,108.0,108.0,108.0,0.0,8.0,8.0,8.0,0.0,9.18711095852059,0.1583984648020791,8417590.0,14214788.55953394,24831414.0,210423.0,25041837.0,25041837.0,0.0,25041837.0,25041837.0,25042347.0,25042347.0,0.0,25042347.0,25042347.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0791992324010395,0.0791992324010395,8.0,108.0,68.0,54.77225575051661,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,108.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,216.0,2.0,16.0,0.0,0.0,1.0,8.0,210423.0,0.0,210423.0,210423.0,24831414.0,0.0,24831414.0,24831414.0,6,,,,,,
8195,175,52495.0,602,6667.0,17.0,115011151.0,24.0,0.0,4128.0,0.0,172.0,172.0,172.0,0.0,0.0,0.0,0.0,0.0,35.89217188166389,0.2086754179166505,5000484.826086956,16984.689470900816,5025959.0,4931392.0,115011151.0,5000484.826086956,16984.689470900816,5025959.0,4931392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.2086754179166505,0.0,172.0,172.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.16666666666666,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,179.0,0.0,0.0,0.0,0.0,23.0,8.0,7475485.25,2901519.7381371683,9996195.0,4931392.0,5006424.117647059,6305.63472104872,5025959.0,5000758.0,6,,,,,,
15420,258,37328.0,323,53.0,17.0,2485.0,1.0,1.0,41.0,73.0,41.0,41.0,41.0,0.0,73.0,73.0,73.0,0.0,45875.25150905433,804.8289738430584,2485.0,0.0,2485.0,2485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,402.4144869215292,402.4144869215292,41.0,73.0,51.66666666666666,18.475208614068023,341.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,77.5,41.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,,,,,,
1830,126,53.0,425,39927.0,17.0,11492.0,1.0,1.0,73.0,41.0,73.0,73.0,73.0,0.0,41.0,41.0,41.0,0.0,9919.94430908458,174.0341106856944,11492.0,0.0,11492.0,11492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,87.0170553428472,87.0170553428472,41.0,73.0,62.333333333333336,18.475208614068023,341.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93.5,73.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,,,,,,
23047,295,49398.0,1004,443.0,6.0,30780182.0,19.0,19.0,1474.0,3668.0,517.0,0.0,77.57894736842105,158.23200820647077,1450.0,0.0,193.0526315789473,452.3827624287756,167.05554242661722,1.2345606013635655,831896.8108108109,3589222.5843141684,21001544.0,0.0,30570421.0,1698356.722222222,5103788.947391084,21125887.0,1.0,30508640.0,1694924.4444444447,5084130.451010261,21001544.0,0.0,0.0,0.0,0.0,0.0,632.0,636.0,0.6172803006817829,0.6172803006817829,0.0,1450.0,131.84615384615387,335.5628059859042,112602.39676113358,2.0,4.0,0.0,14.0,36.0,0.0,0.0,0.0,1.0,135.31578947368422,77.57894736842105,193.05263157894737,0.0,0.0,0.0,5080.0,13.0,7596.0,6.0,491.0,6.0,1222.0,65535.0,8.0,6.0,32.0,1394676.5,1964056.2598898483,2783474.0,5879.0,13889117.0,10058490.724788586,21001544.0,6776690.0,6,,,,,,
17999,291,49998.0,449,443.0,6.0,122170.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.370631087828436,122170.0,0.0,122170.0,122170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,8.185315543914218,8.185315543914218,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,,,,,,
8109,174,62884.0,519,25050.0,6.0,30869282.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1295786536272531,10289760.666666668,17563585.248780653,30570442.0,148888.0,30719330.0,30719330.0,0.0,30719330.0,30719330.0,30720394.0,30720394.0,0.0,30720394.0,30720394.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0647893268136265,0.0647893268136265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2248.0,64070.0,0.0,20.0,148888.0,0.0,148888.0,148888.0,30570442.0,0.0,30570442.0,30570442.0,6,,,,,,
22862,295,55719.0,538,25059.0,17.0,18017321.0,2.0,0.0,104.0,0.0,52.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,5.772223295572078,0.1110042941456168,18017321.0,0.0,18017321.0,18017321.0,18017321.0,18017321.0,0.0,18017321.0,18017321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.1110042941456168,0.0,52.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,104.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,18017321.0,0.0,18017321.0,18017321.0,6,,,,,,
22539,295,59179.0,214,443.0,6.0,31234843.0,14.0,13.0,2091.0,6889.0,1450.0,0.0,149.35714285714286,398.7570316993424,1450.0,0.0,529.9230769230769,643.5534763507046,287.49944413038986,0.8644192640891455,1201340.115384615,5920860.505189179,30229336.0,1.0,31102840.0,2392526.153846153,8364713.745141181,30229336.0,1.0,31079975.0,2589997.916666666,8755839.663599908,30392502.0,1.0,0.0,0.0,0.0,0.0,472.0,424.0,0.4482173961943717,0.4162018678947737,0.0,1450.0,320.7142857142857,548.396913378599,300739.1746031746,2.0,2.0,0.0,10.0,26.0,0.0,0.0,0.0,0.0,332.5925925925926,149.35714285714286,529.9230769230769,0.0,0.0,0.0,8949.0,10.0,12128.0,14.0,2091.0,13.0,6889.0,65535.0,137.0,4.0,32.0,872401.0,0.0,872401.0,872401.0,30229336.0,0.0,30229336.0,30229336.0,6,,,,,,
28324,329,60000.0,323,57504.0,17.0,2930610.0,4.0,0.0,1484.0,0.0,371.0,371.0,371.0,0.0,0.0,0.0,0.0,0.0,506.3792179785096,1.364903552502721,976870.0,374768.1048875424,1297115.0,564689.0,2930610.0,976870.0,374768.1048875424,1297115.0,564689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.364903552502721,0.0,371.0,371.0,371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.75,371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,742.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,,,,,,
13705,234,10643.0,179,32100.0,17.0,100489212.0,5.0,5.0,540.0,40.0,108.0,108.0,108.0,0.0,8.0,8.0,8.0,0.0,5.771763838689471,0.099513169632577,11165468.0,12976064.541834803,24856012.0,222102.0,100267110.0,25066777.5,14102.24950140934,25079427.0,25046577.0,100265797.0,25066449.25,13294.298185688369,25079189.0,25047760.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0497565848162885,0.0497565848162885,8.0,108.0,62.54545454545456,52.22329678670936,2727.2727272727275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.8,108.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,135.0,1.0,10.0,0.0,0.0,4.0,8.0,223339.5,805.1809320477772,224360.0,222406.0,24843438.0,14010.357430606013,24856012.0,24823400.0,6,,,,,,
15399,258,34497.0,323,53.0,17.0,18973.0,1.0,1.0,41.0,73.0,41.0,41.0,41.0,0.0,73.0,73.0,73.0,0.0,6008.538449375428,105.41295525220048,18973.0,0.0,18973.0,18973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,52.706477626100245,52.706477626100245,41.0,73.0,51.66666666666666,18.475208614068023,341.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,77.5,41.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,,,,,,
22934,295,55719.0,538,63188.0,17.0,69467111.0,33.0,0.0,1716.0,0.0,52.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,24.702337196662747,0.4750449460896682,2170847.21875,1391021.856006693,5719880.0,459156.0,69467111.0,2170847.21875,1391021.856006693,5719880.0,459156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,0.0,0.4750449460896682,0.0,52.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.57575757575758,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.0,0.0,0.0,0.0,0.0,32.0,8.0,27451676.0,34190676.207957074,51628135.0,3275217.0,5631729.0,124664.3397367507,5719880.0,5543578.0,6,,,,,,
23650,302,35414.0,1262,53.0,17.0,115265.0,1.0,1.0,65.0,161.0,65.0,65.0,65.0,0.0,161.0,161.0,161.0,0.0,1960.699258231033,17.351320869301176,115265.0,0.0,115265.0,115265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.675660434650588,8.675660434650588,65.0,161.0,97.0,55.42562584220407,3072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,145.5,65.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,,,,,,
24109,316,59585.0,323,53.0,17.0,9240999.0,1.0,4.0,40.0,160.0,40.0,40.0,40.0,0.0,40.0,40.0,40.0,0.0,21.64268170573333,0.5410670426433333,2310249.75,1396320.1627929928,3033901.0,215953.0,0.0,0.0,0.0,0.0,0.0,9025046.0,3008348.6666666665,22636.493242844248,3033901.0,2990806.0,0.0,0.0,0.0,0.0,8.0,32.0,0.1082134085286666,0.4328536341146666,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,48.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,53.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,,,,,,
12532,207,35208.0,55,53.0,17.0,48607.0,1.0,1.0,31.0,125.0,31.0,31.0,31.0,0.0,125.0,125.0,125.0,0.0,3209.4142818935547,41.14633694735326,48607.0,0.0,48607.0,48607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,20.57316847367663,20.57316847367663,31.0,125.0,62.33333333333333,54.27092530382482,2945.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93.5,31.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,,,,,,
